"URI","Title","RecordId","Authority","Degree","Deity","Denomination","Dynasty","Engraver","Era","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Year","Date Record Modified"
"http://numismatics.org/ocre/id/ric.9.tri.13B","RIC IX Treveri 13B","ric.9.tri.13B","Valentinian I","","","Solidus","","","","","","Struck","Gold","Trier","D N GRATIA-NVS P F AVG","Bust of Gratian, pearl-diademed, draped and cuirassed, right","Coin","Gratian","","Gallia","PRINCIPIVM IVVENTVTIS","Gratian, nimbate, standing right, holding transverse spear and globe","367|375","2016-10-24T08:50:50Z"
"http://numismatics.org/ocre/id/ric.9.tri.13A","RIC IX Treveri 13A","ric.9.tri.13A","Valentinian I","","","Solidus","","","","","","Struck","Gold","Trier","D N GRATIA-NVS P F AVG","Bust of Gratian, pearl-diademed, draped and cuirassed, right","Coin","Gratian","","Gallia","PRINCIPIVM IVVENTVTIS","Gratian, nimbate, standing right, holding transverse spear and globe","367|375","2016-10-24T08:50:50Z"
"http://numismatics.org/ocre/id/ric.9.tri.12B","RIC IX Treveri 12B","ric.9.tri.12B","Valentinian I","","Roma|Constantinopolis","Solidus","","","","","","Struck","Gold","Trier","D N VALEN-S P F AVG","Bust of Valens, pearl-diademed, draped and cuirassed, right","Coin","Valens","","Gallia","GLORIA REI-PVBLICAE","Roma helmeted, facing, and Constantinopolis turreted, turned towards Roma, right foot on prow, seated on throne, each holding sceptre and together holding shield inscribed VOT/V/MVLT/X","367|375","2016-10-24T08:50:49Z"
"http://numismatics.org/ocre/id/ric.9.tri.12A","RIC IX Treveri 12A","ric.9.tri.12A","Valentinian I","","Roma|Constantinopolis","Solidus","","","","","","Struck","Gold","Trier","D N VALENTINI-ANVS P F AVG","Bust of Valentinian I, pearl-diademed, draped and cuirassed, right","Coin","Valentinian I","","Gallia","GLORIA REI-PVBLICAE","Roma helmeted, facing, and Constantinopolis turreted, turned towards Roma, right foot on prow, seated on throne, each holding sceptre and together holding shield inscribed VOT/V/MVLT/X","367|375","2016-10-24T08:50:49Z"
"http://numismatics.org/ocre/id/ric.9.tri.11B","RIC IX Treveri 11B","ric.9.tri.11B","Valentinian I","","Victory|Roma|Constantinopolis","Gold multiple","","","","","","Struck","Gold","Trier","D N GRATIA-NVS P F AVG","Bust of Gratian, rosette-diademed, draped and cuirassed, right","Coin","Gratian","","Gallia","GLORIA-RO-MANORVM","Roma helmeted and Constantinopolis turreted, seated on throne, Roma, facing, holding Victory on globe and sceptre, Constantinopolis, turned towards Roma, right foot on prow, holding Victory on globe and cornucopiae (but smaller module)","367|375","2016-10-24T08:50:49Z"
"http://numismatics.org/ocre/id/ric.9.tri.11A","RIC IX Treveri 11A","ric.9.tri.11A","Valentinian I","","Victory|Roma|Constantinopolis","Gold multiple","","","","","","Struck","Gold","Trier","D N VALENTINI-ANVS P F AVG","Bust of Valentinian I, rosette-diademed, draped and cuirassed, right","Coin","Valentinian I","","Gallia","GLORIA-RO-MANORVM","Roma helmeted and Constantinopolis turreted, seated on throne, Roma, facing, holding Victory on globe and sceptre, Constantinopolis, turned towards Roma, right foot on prow, holding Victory on globe and cornucopiae (but smaller module)","367|375","2016-10-24T08:50:49Z"
"http://numismatics.org/ocre/id/ric.9.tri.110","RIC IX Treveri 110","ric.9.tri.110","Uncertain value","","Roma","Silver","","","","","","Struck","Silver","Trier","","Bust of Roma, helmeted, draped, left, in circle of pellets","Coin","","","Gallia","","XV within wreath","364|395","2017-02-10T15:18:20.424Z"
"http://numismatics.org/ocre/id/ric.9.tri.109","RIC IX Treveri 109","ric.9.tri.109","Uncertain value","","Roma","Silver","","","","","","Struck","Silver","Trier","","Bust of Roma, helmeted, draped, left, in circle of pellets","Coin","","","Gallia","","X within wreath","364|395","2017-02-10T15:18:04.496Z"
"http://numismatics.org/ocre/id/ric.9.tri.108","RIC IX Treveri 108","ric.9.tri.108","Theodosius I","","Victory","AE4","","","","","","Struck","Bronze","Trier","D N EVGENI-VS P F AVG","Bust of Eugenius, pearl-diademed, draped and cuirassed, right","Coin","Eugenius","","Gallia","VICTORI-A AVGGG","Victory advancing left, holding wreath and palm","392|394","2016-10-24T08:50:48Z"
"http://numismatics.org/ocre/id/ric.9.tri.107D","RIC IX Treveri 107D","ric.9.tri.107D","Theodosius I","","Victory","AE4","","","","","","Struck","Bronze","Trier","D N EVGENI-VS P F AVG","Bust of Eugenius, pearl-diademed, draped and cuirassed, right","Coin","Eugenius","","Gallia","VICTOR-IA AVGGG","Victory advancing left, holding wreath and palm","392|394","2016-10-24T08:50:48Z"
"http://numismatics.org/ocre/id/ric.4.tr_g.19A","RIC IV Trebonianus Gallus 19A","ric.4.tr_g.19A","Trebonianus Gallus","","Concordia","Aureus²","","","","","","Struck","Gold","Rome","IMP CAE C VIB TREB GALLVS AVG","Bust of Trebonianus Gallus, laureate, draped, cuirassed, right","Coin","Trebonianus Gallus","","Italy","CONCORDIA AVGG","Concordia, draped, standing left, holding patera in right hand and double cornucopiae in left hand","251|253","2017-02-08T11:42:59Z"
"http://numismatics.org/ocre/id/ric.9.tri.107B","RIC IX Treveri 107B","ric.9.tri.107B","Theodosius I","","Victory","AE4","","","","","","Struck","Bronze","Trier","D N ARCADI-VS P F AVG","Bust of Arcadius, pearl-diademed, draped and cuirassed, right","Coin","Arcadius","","Gallia","VICTOR-IA AVGGG","Victory advancing left, holding wreath and palm","392|395","2016-10-24T08:50:47Z"
"http://numismatics.org/ocre/id/ric.9.tri.107A","RIC IX Treveri 107A","ric.9.tri.107A","Theodosius I","","Victory","AE4","","","","","","Struck","Bronze","Trier","D N THEODO-SIVS P F AVG","Bust of Theodosius I, pearl-diademed, draped and cuirassed, right","Coin","Theodosius I","","Gallia","VICTOR-IA AVGGG","Victory advancing left, holding wreath and palm","392|395","2016-10-24T08:50:47Z"
"http://numismatics.org/ocre/id/ric.9.tri.106C","RIC IX Treveri 106C","ric.9.tri.106C","Theodosius I","","Roma","Siliqua","","","","","","Struck","Silver","Trier","D N ARCAPI-VS P F AVG","Bust of Arcadius, pearl-diademed, draped and cuirassed, right","Coin","Arcadius","","Gallia","VIRTVS RO-MANORVM","Roma seated left on cuirass, holding Victory on globe and reversed spear","392|395","2016-10-24T08:50:47Z"
"http://numismatics.org/ocre/id/ric.9.tri.106B","RIC IX Treveri 106B","ric.9.tri.106B","Theodosius I","","Roma","Siliqua","","","","","","Struck","Silver","Trier","D N ARCADI-VS P F AVG","Bust of Arcadius, pearl-diademed, draped and cuirassed, right","Coin","Arcadius","","Gallia","VIRTVS RO-MANORVM","Roma seated left on cuirass, holding Victory on globe and reversed spear","392|395","2016-10-24T08:50:47Z"
"http://numismatics.org/ocre/id/ric.9.tri.106A","RIC IX Treveri 106A","ric.9.tri.106A","Theodosius I","","Roma","Siliqua","","","","","","Struck","Silver","Trier","D N THEODO-SIVS P F AVG","Bust of Theodosius I, pearl-diademed, draped and cuirassed, right","Coin","Theodosius I","","Gallia","VIRTVS RO-MANORVM","Roma seated left on cuirass, holding Victory on globe and reversed spear","392|395","2016-10-24T08:50:47Z"
"http://numismatics.org/ocre/id/ric.9.tri.105","RIC IX Treveri 105","ric.9.tri.105","Eugenius","","","Light miliarensis","","","","","","Struck","Silver","Trier","D N EVGENI-VS P F AVG","Bust of Eugenius, pearl-diademed, draped and cuirassed, right","Coin","Eugenius","","Gallia","VIRTVS-EXERCITVS","Emperor, head left, standing facing, holding standard in right hand and resting left on shield","392|394","2016-10-24T08:50:47Z"
"http://numismatics.org/ocre/id/ric.9.tri.104","RIC IX Treveri 104","ric.9.tri.104","Eugenius","","","Light miliarensis","","","","","","Struck","Silver","Trier","D N EVGENI-VS P F AVG","Bust of Eugenius, pearl-diademed, draped and cuirassed, right","Coin","Eugenius","","Gallia","GLORIA RO-MANORVM","Emperor, head left, standing facing, holding standard in right hand and resting left on shield","392|394","2016-10-24T08:50:46Z"
"http://numismatics.org/ocre/id/ric.9.tri.103","RIC IX Treveri 103","ric.9.tri.103","Eugenius","","Victory","Tremissis","","","","","","Struck","Gold","Trier","D N EVGENI-VS P F AVG","Bust of Eugenius, pearl-diademed, draped and cuirassed, right","Coin","Eugenius","","Gallia","VICTORIA-AVGVSTORVM","Victory seated right on cuirass, writing on shield held up by Genius","392|394","2016-10-24T08:50:46Z"
"http://numismatics.org/ocre/id/ric.9.tri.102","RIC IX Treveri 102","ric.9.tri.102","Eugenius","","","Solidus","","","","","","Struck","Gold","Trier","D N EVGENI-VS P F AVG","Bust of Eugenius, pearl-diademed and draped in imperial mantle, left, holding mappa and short sceptre","Coin","Eugenius","","Gallia","VOTA-PV-BLICA","Two emperors, nimbate and draped in imperial mantle, seated facing on seperate thrones, each holding sceptre and the elder holding mappa in uprised right hand","392|394","2016-10-24T08:50:46Z"
"http://numismatics.org/ocre/id/ric.9.tri.101","RIC IX Treveri 101","ric.9.tri.101","Eugenius","","Victory","Solidus","","","","","","Struck","Gold","Trier","D N EVGENI-VS P F AVG","Bust of Eugenius, pearl-diademed, draped and cuirassed, right","Coin","Eugenius","","Gallia","VICTOR-IA AVGG","Two emperors, nimbate, seated facing, together holding globe. Behind and between them the upper portion of a Victory with outspread wings; between them below, a palm-branch (but the dress covers both legs)","392|394","2016-10-24T08:50:46Z"
"http://numismatics.org/ocre/id/ric.9.tri.100","RIC IX Treveri 100","ric.9.tri.100","Eugenius","","","Aureus","","","","","","Struck","Gold","Trier","D N EVGENI-VS P F AVG","Bust of Eugenius, pearl-diademed and draped in imperial mantle, left, holding mappa and short sceptre","Coin","Eugenius","","Gallia","GLORIA RO-MANORVM","Emperor, head left, scattering coins with right hand and holding sceptre in left, in quadriga.","392|394","2016-10-24T08:50:46Z"
"http://numismatics.org/ocre/id/ric.9.tri.10","RIC IX Treveri 10","ric.9.tri.10","Valentinian I","","Victory|Roma|Constantinopolis","Gold multiple","","","","","","Struck","Gold","Trier","D N VALENTINI-ANVS P F AVG","Bust of Valentinian I, pearl-diademed, draped and cuirassed, right","Coin","Valentinian I","","Gallia","GLORIA-RO-MANORVM","Roma helmeted and Constantinopolis turreted, seated on throne, Roma, facing, holding Victory on globe and sceptre, Constantinopolis, turned towards Roma, right foot on prow, holding Victory on globe and cornucopiae","367|375","2016-10-24T08:50:46Z"
"http://numismatics.org/ocre/id/ric.9.thes.8","RIC IX Thessalonica 8","ric.9.thes.8","Valentinian I","","","Silver Multiple","","","","","","Struck","Silver","Thessalonica","D N VALEN-S P F AVG","Bust of Valens, pearl-diademed, draped and cuirassed, right","Coin","Valens","","Macedonia","VIRTVS-EXERCITVS","Emperor, head right, standing facing, holding spear in right hand and resting left on shield","364|367","2016-10-24T08:50:45Z"
"http://numismatics.org/ocre/id/ric.9.thes.7","RIC IX Thessalonica 7","ric.9.thes.7","Valentinian I","","","Silver Multiple","","","","","","Struck","Silver","Thessalonica","D N VALENTINI-ANVS P F AVG","Bust of Valentinian I, rosette-diademed, draped and cuirassed, right","Coin","Valentinian I","","Macedonia","VIRTVS RO-MANI EXERCITVS","Emperor, head left, standing facing, holding in right hand standard surmounted by ☧ in wreath and resting left on shield","364|367","2016-10-24T08:50:45Z"
"http://numismatics.org/ocre/id/ric.9.thes.65C","RIC IX Thessalonica 65C","ric.9.thes.65C","Theodosius I","","Victory","AE4","","","","","","Struck","Bronze","Thessalonica","D N ARCADIVS P F AVG","Bust of Arcadius, pearl-diademed, draped and cuirassed, right","Coin","Arcadius","","Macedonia","SALVS REI-PVBLICAE","Victory, head right, advancing left, carrying trophy on shoulder and dragging captive. In field left, ☧","388|393","2016-10-24T08:50:45Z"
"http://numismatics.org/ocre/id/ric.9.thes.65B","RIC IX Thessalonica 65B","ric.9.thes.65B","Theodosius I","","Victory","AE4","","","","","","Struck","Bronze","Thessalonica","D N THEODO-SIVS P F AVG","Bust of Theodosius I, pearl-diademed, draped and cuirassed, right","Coin","Theodosius I","","Macedonia","SALVS REI-PVBLICAE","Victory, head right, advancing left, carrying trophy on shoulder and dragging captive. In field left, ☧","388|393","2016-10-24T08:50:44Z"
"http://numismatics.org/ocre/id/ric.9.thes.65A","RIC IX Thessalonica 65A","ric.9.thes.65A","Theodosius I","","Victory","AE4","","","","","","Struck","Bronze","Thessalonica","D N VALENTINIANVS P F AVG","Bust of Valentinian II, pearl-diademed, draped and cuirassed, right","Coin","Valentinian II","","Macedonia","SALVS REI-PVBLICAE","Victory, head right, advancing left, carrying trophy on shoulder and dragging captive. In field left, ☧","388|392","2016-10-24T08:50:44Z"
"http://numismatics.org/ocre/id/ric.9.thes.64F","RIC IX Thessalonica 64F","ric.9.thes.64F","Theodosius I","","Constantinopolis","Solidus","","","","","","Struck","Gold","Thessalonica","D N HONORI-IVS P F AVG","Bust of Honorius, pearl-diademed, draped and cuirassed, right","Coin","Honorius","","Macedonia","CONCOR-IA AVGG","Constantinopolis, helmeted, head right, seated facing, on throne adorned with lions' heads, holding sceptre and globe, right foot on prow","388|393","2016-10-24T08:50:43Z"
"http://numismatics.org/ocre/id/ric.9.thes.64E","RIC IX Thessalonica 64E","ric.9.thes.64E","Theodosius I","","Constantinopolis","Solidus","","","","","","Struck","Gold","Thessalonica","D N HONORI-IVS P F AVG","Bust of Honorius, pearl-diademed, draped and cuirassed, right","Coin","Honorius","","Macedonia","CONCORDI-A AVGGG","Constantinopolis, helmeted, head right, seated facing, on throne adorned with lions' heads, holding sceptre and globe, right foot on prow","388|393","2016-10-24T08:50:43Z"
"http://numismatics.org/ocre/id/ric.9.thes.64D","RIC IX Thessalonica 64D","ric.9.thes.64D","Theodosius I","","Constantinopolis","Solidus","","","","","","Struck","Gold","Thessalonica","D N ARCADI-VS P F AVG","Bust of Arcadius, pearl-diademed, draped and cuirassed, right","Coin","Arcadius","","Macedonia","CONCORDI-A AVGGG","Constantinopolis, helmeted, head right, seated facing, on throne adorned with lions' heads, holding sceptre and globe, right foot on prow","388|393","2016-10-24T08:50:43Z"
"http://numismatics.org/ocre/id/ric.9.thes.64C","RIC IX Thessalonica 64C","ric.9.thes.64C","Theodosius I","","Constantinopolis","Solidus","","","","","","Struck","Gold","Thessalonica","D N THEODO-SIVS P F AVG","Bust of Theodosius I, rosette-diademed, draped and cuirassed, right","Coin","Theodosius I","","Macedonia","CONCORDI-A AVGGG","Constantinopolis, helmeted, head right, seated facing, on throne adorned with lions' heads, holding sceptre and globe, right foot on prow","388|393","2016-10-24T08:50:43Z"
"http://numismatics.org/ocre/id/ric.9.thes.64B","RIC IX Thessalonica 64B","ric.9.thes.64B","Theodosius I","","Constantinopolis","Solidus","","","","","","Struck","Gold","Thessalonica","D N THEODO-SIVS P F AVG","Bust of Theodosius I, pearl-diademed, draped and cuirassed, right","Coin","Theodosius I","","Macedonia","CONCORDI-A AVGGG","Constantinopolis, helmeted, head right, seated facing, on throne adorned with lions' heads, holding sceptre and globe, right foot on prow","388|393","2016-10-24T08:50:43Z"
"http://numismatics.org/ocre/id/ric.9.thes.64A","RIC IX Thessalonica 64A","ric.9.thes.64A","Theodosius I","","Constantinopolis","Solidus","","","","","","Struck","Gold","Thessalonica","D N VALENTINI-ANVS P F AVG","Bust of Valentinian II, pearl-diademed, draped and cuirassed, right","Coin","Valentinian II","","Macedonia","CONCORDI-A AVGGG","Constantinopolis, helmeted, head right, seated facing, on throne adorned with lions' heads, holding sceptre and globe, right foot on prow","388|392","2016-10-24T08:50:43Z"
"http://numismatics.org/ocre/id/ric.9.thes.63C","RIC IX Thessalonica 63C","ric.9.thes.63C","Valentinian II","","Victory","AE4","","","","","","Struck","Bronze","Thessalonica","D N ARCADIVS P F AVG","Bust of Arcadius, pearl-diademed, draped and cuirassed, right","Coin","Arcadius","","Macedonia","VICTORIA AVG","Two Victories facing each other, each holding wreath","383|388","2016-10-24T08:50:43Z"
"http://numismatics.org/ocre/id/ric.2.hdn.1037d_dupondius","RIC II Hadrian 1037d (dupondius)","ric.2.hdn.1037d_dupondius","Hadrian","","Concordia|Spes","Dupondius","","","","","","Struck","Bronze","Rome","SABINA AVGVSTA HADRIANI AVG P P","Bust of Sabina, draped, wearing wreath of corn-ears, right; hair wrapped in back of head","Coin","Sabina","","Italy","CONCORDIA AVG S C","Concordia, draped, seated left, holding patera in right hand and resting left arm on statuette of Spes set on low base; cornucopiae under chair","128|136","2017-07-17T15:40:04Z"
"http://numismatics.org/ocre/id/ric.9.thes.63B","RIC IX Thessalonica 63B","ric.9.thes.63B","Valentinian II","","Victory","AE4","","","","","","Struck","Bronze","Thessalonica","D N THEODO-SIVS P F AVG","Bust of Theodosius I, pearl-diademed, draped and cuirassed, right","Coin","Theodosius I","","Macedonia","VICTORIA AVG","Two Victories facing each other, each holding wreath","383|388","2016-10-24T08:50:42Z"
"http://numismatics.org/ocre/id/ric.9.thes.63A","RIC IX Thessalonica 63A","ric.9.thes.63A","Valentinian II","","Victory","AE4","","","","","","Struck","Bronze","Thessalonica","D N VALENTINIANVS P F AVG","Bust of Valentinian II, pearl-diademed, draped and cuirassed, right","Coin","Valentinian II","","Macedonia","VICTORIA AVG","Two Victories facing each other, each holding wreath","383|388","2016-10-24T08:50:41Z"
